location,name,freq,weighting,direction,n_stocks,n_stocks_min,date,ret
usa,be_me,monthly,vw,1,13,4,1950-11-30,0.0236178780285115
usa,be_me,monthly,vw,1,16,6,1950-12-31,0.0443150890310325
usa,be_me,monthly,vw,1,21,8,1951-01-31,0.0137841271055939
usa,be_me,monthly,vw,1,30,12,1951-02-28,-0.0173576173177541
usa,be_me,monthly,vw,1,39,17,1951-03-31,0.0161941251263186
usa,be_me,monthly,vw,1,45,19,1951-04-30,0.0334483237257974
usa,be_me,monthly,vw,1,213,96,1951-05-31,0.00819438964902279
usa,be_me,monthly,vw,1,220,98,1951-06-30,-0.0195418408482099
usa,be_me,monthly,vw,1,224,100,1951-07-31,0.0428349122324368
usa,be_me,monthly,vw,1,230,103,1951-08-31,0.0145682855584499
usa,be_me,monthly,vw,1,234,105,1951-09-30,0.00071569696899236
usa,be_me,monthly,vw,1,236,107,1951-10-31,0.0376560408212122
usa,be_me,monthly,vw,1,236,106,1951-11-30,-0.00476630371627625
usa,be_me,monthly,vw,1,238,107,1951-12-31,-0.0364329844300501
usa,be_me,monthly,vw,1,239,107,1952-01-31,0.047663441136349
usa,be_me,monthly,vw,1,237,106,1952-02-29,0.00292349301479041
usa,be_me,monthly,vw,1,237,107,1952-03-31,-0.0149285219270713
usa,be_me,monthly,vw,1,238,107,1952-04-30,0.0015505090522529
usa,be_me,monthly,vw,1,239,108,1952-05-31,-0.010319481953132
usa,be_me,monthly,vw,1,241,107,1952-06-30,-0.00347438739753692
usa,be_me,monthly,vw,1,239,108,1952-07-31,0.00956175323472241
usa,be_me,monthly,vw,1,240,109,1952-08-31,-0.00204971463937422
usa,be_me,monthly,vw,1,240,108,1952-09-30,-0.0214320548621627
usa,be_me,monthly,vw,1,241,109,1952-10-31,0.00772771396434699
usa,be_me,monthly,vw,1,241,109,1952-11-30,-0.00529217590069263
usa,be_me,monthly,vw,1,242,110,1952-12-31,0.0111440374176709
usa,be_me,monthly,vw,1,241,110,1953-01-31,0.0264624642523782
usa,be_me,monthly,vw,1,241,110,1953-02-28,0.00792683618759965
usa,be_me,monthly,vw,1,242,109,1953-03-31,0.00425086896344407
usa,be_me,monthly,vw,1,244,110,1953-04-30,-0.00148054017291409
usa,be_me,monthly,vw,1,244,111,1953-05-31,0.000466281946347803
usa,be_me,monthly,vw,1,243,110,1953-06-30,-0.00480133682888212
usa,be_me,monthly,vw,1,241,109,1953-07-31,-0.00595072811343366
usa,be_me,monthly,vw,1,242,111,1953-08-31,-0.0202928104251103
usa,be_me,monthly,vw,1,244,111,1953-09-30,-0.0311854363971929
usa,be_me,monthly,vw,1,244,111,1953-10-31,0.0036886780351452
usa,be_me,monthly,vw,1,243,111,1953-11-30,-0.0118782390839418
usa,be_me,monthly,vw,1,242,109,1953-12-31,-0.0142423939824888
usa,be_me,monthly,vw,1,243,110,1954-01-31,0.0589837048833252
usa,be_me,monthly,vw,1,241,110,1954-02-28,-0.00462055730411737
usa,be_me,monthly,vw,1,241,111,1954-03-31,-0.0140588764318949
usa,be_me,monthly,vw,1,244,111,1954-04-30,-0.0355111780861423
usa,be_me,monthly,vw,1,245,111,1954-05-31,0.0350598593018269
usa,be_me,monthly,vw,1,245,112,1954-06-30,-0.0297877446993935
usa,be_me,monthly,vw,1,245,111,1954-07-31,0.0295363110960474
usa,be_me,monthly,vw,1,243,110,1954-08-31,0.0100706289163259
usa,be_me,monthly,vw,1,244,111,1954-09-30,-0.00539262924292212
usa,be_me,monthly,vw,1,244,110,1954-10-31,0.0185549316328473
usa,be_me,monthly,vw,1,241,111,1954-11-30,0.016783320789996
usa,be_me,monthly,vw,1,239,110,1954-12-31,0.0512330414294008
usa,be_me,monthly,vw,1,241,110,1955-01-31,0.0132688897089318
usa,be_me,monthly,vw,1,242,109,1955-02-28,-0.00594185711795185
usa,be_me,monthly,vw,1,240,108,1955-03-31,-0.00282280366069537
usa,be_me,monthly,vw,1,241,109,1955-04-30,-0.0139066517686627
usa,be_me,monthly,vw,1,229,104,1955-05-31,-0.0229711579934615
usa,be_me,monthly,vw,1,226,102,1955-06-30,0.0299881223732362
usa,be_me,monthly,vw,1,227,102,1955-07-31,-0.00668086431364277
usa,be_me,monthly,vw,1,226,102,1955-08-31,0.00292819992055209
usa,be_me,monthly,vw,1,227,102,1955-09-30,-0.0131533528856531
usa,be_me,monthly,vw,1,223,101,1955-10-31,0.0196663977130953
usa,be_me,monthly,vw,1,224,101,1955-11-30,-0.0556260679677272
usa,be_me,monthly,vw,1,225,101,1955-12-31,-0.000185222512797213
usa,be_me,monthly,vw,1,223,102,1956-01-31,0.032625495147557
usa,be_me,monthly,vw,1,223,102,1956-02-29,-0.0132882679021226
usa,be_me,monthly,vw,1,224,102,1956-03-31,-0.0214279790171733
usa,be_me,monthly,vw,1,227,102,1956-04-30,-0.0111562972857678
usa,be_me,monthly,vw,1,228,103,1956-05-31,0.0212122745265494
usa,be_me,monthly,vw,1,229,102,1956-06-30,-0.0296119481573354
usa,be_me,monthly,vw,1,229,102,1956-07-31,-0.0135308162283303
usa,be_me,monthly,vw,1,230,102,1956-08-31,0.0255338003088225
usa,be_me,monthly,vw,1,230,101,1956-09-30,0.0291255746515257
usa,be_me,monthly,vw,1,228,101,1956-10-31,0.000670839575336297
usa,be_me,monthly,vw,1,231,102,1956-11-30,0.0206838633407926
usa,be_me,monthly,vw,1,231,102,1956-12-31,-0.0107550350025596
usa,be_me,monthly,vw,1,233,101,1957-01-31,0.0452771040704486
usa,be_me,monthly,vw,1,231,101,1957-02-28,-0.0185863812374746
usa,be_me,monthly,vw,1,233,103,1957-03-31,-0.014402366724386
usa,be_me,monthly,vw,1,231,101,1957-04-30,-0.0232845831792905
usa,be_me,monthly,vw,1,234,104,1957-05-31,-0.0329624928821676
usa,be_me,monthly,vw,1,234,103,1957-06-30,-0.0248608874086291
usa,be_me,monthly,vw,1,234,103,1957-07-31,-0.0149536095181139
usa,be_me,monthly,vw,1,234,103,1957-08-31,0.0145687839613504
usa,be_me,monthly,vw,1,234,104,1957-09-30,0.00863892174442242
usa,be_me,monthly,vw,1,232,105,1957-10-31,-0.0300846908342962
usa,be_me,monthly,vw,1,234,105,1957-11-30,-0.0189092868564006
usa,be_me,monthly,vw,1,233,105,1957-12-31,-0.0385787774455904
usa,be_me,monthly,vw,1,233,105,1958-01-31,0.0767742276792165
usa,be_me,monthly,vw,1,235,104,1958-02-28,-0.00842693398974973
usa,be_me,monthly,vw,1,235,105,1958-03-31,0.0140948385739266
usa,be_me,monthly,vw,1,235,105,1958-04-30,-0.0219832197589939
usa,be_me,monthly,vw,1,237,106,1958-05-31,0.0286313858678881
usa,be_me,monthly,vw,1,236,106,1958-06-30,0.00188128368588771
usa,be_me,monthly,vw,1,237,105,1958-07-31,0.0093301427434672
usa,be_me,monthly,vw,1,236,106,1958-08-31,0.0020984501400534
usa,be_me,monthly,vw,1,238,106,1958-09-30,0.00162974771782414
usa,be_me,monthly,vw,1,238,106,1958-10-31,-0.00412627500908188
usa,be_me,monthly,vw,1,240,106,1958-11-30,-0.0123841233485939
usa,be_me,monthly,vw,1,239,107,1958-12-31,-0.0332619630354288
usa,be_me,monthly,vw,1,239,105,1959-01-31,0.0540542659446008
usa,be_me,monthly,vw,1,240,106,1959-02-28,-0.00785142285179193
usa,be_me,monthly,vw,1,241,106,1959-03-31,0.00766963663658923
usa,be_me,monthly,vw,1,240,105,1959-04-30,-0.0418481143762158
usa,be_me,monthly,vw,1,244,106,1959-05-31,-0.00603422284519839
usa,be_me,monthly,vw,1,243,106,1959-06-30,-0.00429246647283517
usa,be_me,monthly,vw,1,243,106,1959-07-31,0.00569125618733722
usa,be_me,monthly,vw,1,242,106,1959-08-31,-0.00122702153478679
usa,be_me,monthly,vw,1,242,105,1959-09-30,-0.00508364777287081
usa,be_me,monthly,vw,1,243,106,1959-10-31,-0.0069382342919343
usa,be_me,monthly,vw,1,242,106,1959-11-30,-0.0356234409063728
usa,be_me,monthly,vw,1,243,106,1959-12-31,-0.00165205639912706
usa,be_me,monthly,vw,1,244,106,1960-01-31,0.0265290233140689
usa,be_me,monthly,vw,1,242,106,1960-02-29,-0.0373321707614331
usa,be_me,monthly,vw,1,243,108,1960-03-31,-0.0272787006389545
usa,be_me,monthly,vw,1,242,108,1960-04-30,-0.00400273820850309
usa,be_me,monthly,vw,1,246,108,1960-05-31,-0.0662409695753428
usa,be_me,monthly,vw,1,244,108,1960-06-30,0.0085813182914191
usa,be_me,monthly,vw,1,244,108,1960-07-31,0.0349453985173416
usa,be_me,monthly,vw,1,244,109,1960-08-31,0.0095629465978825
usa,be_me,monthly,vw,1,245,110,1960-09-30,0.0376943500695562
usa,be_me,monthly,vw,1,246,110,1960-10-31,0.00602336991771511
usa,be_me,monthly,vw,1,246,110,1960-11-30,-0.0153508873723477
usa,be_me,monthly,vw,1,249,110,1960-12-31,0.0246275086292234
usa,be_me,monthly,vw,1,256,111,1961-01-31,0.0632339022306041
usa,be_me,monthly,vw,1,256,111,1961-02-28,0.00150590946770132
usa,be_me,monthly,vw,1,259,113,1961-03-31,0.00531417373222474
usa,be_me,monthly,vw,1,262,112,1961-04-30,0.0312583691108223
usa,be_me,monthly,vw,1,303,126,1961-05-31,0.0262036868336944
usa,be_me,monthly,vw,1,304,126,1961-06-30,-0.0212643867962537
usa,be_me,monthly,vw,1,304,124,1961-07-31,0.0026794240203766
usa,be_me,monthly,vw,1,304,126,1961-08-31,-0.0173388400513575
usa,be_me,monthly,vw,1,303,125,1961-09-30,-0.0365761773351832
usa,be_me,monthly,vw,1,306,125,1961-10-31,0.0152957321392758
usa,be_me,monthly,vw,1,311,126,1961-11-30,-0.0088041064804043
usa,be_me,monthly,vw,1,309,127,1961-12-31,0.0218394030048767
usa,be_me,monthly,vw,1,312,129,1962-01-31,0.0554825348470621
usa,be_me,monthly,vw,1,419,179,1962-02-28,0.0075280514272811
usa,be_me,monthly,vw,1,456,198,1962-03-31,-0.0187133437534727
usa,be_me,monthly,vw,1,455,199,1962-04-30,0.00584605579642814
usa,be_me,monthly,vw,1,551,244,1962-05-31,0.0422635904780319
usa,be_me,monthly,vw,1,552,245,1962-06-30,0.0135390341250717
usa,be_me,monthly,vw,1,551,245,1962-07-31,-0.046313877832646
usa,be_me,monthly,vw,1,670,285,1962-08-31,-0.00289334347678891
usa,be_me,monthly,vw,1,661,281,1962-09-30,-0.00732156588514536
usa,be_me,monthly,vw,1,670,280,1962-10-31,-0.0120307923918871
usa,be_me,monthly,vw,1,685,285,1962-11-30,0.0294257983552057
usa,be_me,monthly,vw,1,697,282,1962-12-31,-0.0221422438022882
usa,be_me,monthly,vw,1,700,281,1963-01-31,0.0228129748887418
usa,be_me,monthly,vw,1,702,286,1963-02-28,0.012508741012777
usa,be_me,monthly,vw,1,708,288,1963-03-31,0.00170695495920605
usa,be_me,monthly,vw,1,711,288,1963-04-30,0.0120075966473704
usa,be_me,monthly,vw,1,765,311,1963-05-31,0.016235479116056
usa,be_me,monthly,vw,1,771,312,1963-06-30,0.00313065140990453
usa,be_me,monthly,vw,1,774,319,1963-07-31,-0.00919006705978464
usa,be_me,monthly,vw,1,777,319,1963-08-31,0.0070072952108482
usa,be_me,monthly,vw,1,792,318,1963-09-30,0.00315328458554685
usa,be_me,monthly,vw,1,794,317,1963-10-31,-0.0295139293005902
usa,be_me,monthly,vw,1,802,323,1963-11-30,0.00719962635799367
usa,be_me,monthly,vw,1,796,318,1963-12-31,-0.012899157146995
usa,be_me,monthly,vw,1,813,321,1964-01-31,-0.00705956878273797
usa,be_me,monthly,vw,1,807,325,1964-02-29,0.0149194032848605
usa,be_me,monthly,vw,1,808,323,1964-03-31,0.0245103856292661
usa,be_me,monthly,vw,1,814,325,1964-04-30,0.00137641445305645
usa,be_me,monthly,vw,1,822,331,1964-05-31,0.00021292303206456
usa,be_me,monthly,vw,1,825,328,1964-06-30,0.0119084757185108
usa,be_me,monthly,vw,1,829,325,1964-07-31,-0.0027671337733252
usa,be_me,monthly,vw,1,840,329,1964-08-31,0.00546946544044604
usa,be_me,monthly,vw,1,844,333,1964-09-30,0.0167765974808693
usa,be_me,monthly,vw,1,852,336,1964-10-31,0.00923435938767194
usa,be_me,monthly,vw,1,856,340,1964-11-30,-0.020704917816209
usa,be_me,monthly,vw,1,849,339,1964-12-31,-0.0224270972469707
usa,be_me,monthly,vw,1,855,332,1965-01-31,-0.00241545042409597
usa,be_me,monthly,vw,1,877,345,1965-02-28,0.00389156435578813
usa,be_me,monthly,vw,1,883,344,1965-03-31,0.00902533960034089
usa,be_me,monthly,vw,1,890,347,1965-04-30,-0.0113585786598099
usa,be_me,monthly,vw,1,910,367,1965-05-31,0.0015321667790061
usa,be_me,monthly,vw,1,916,369,1965-06-30,0.00262423901889147
usa,be_me,monthly,vw,1,924,368,1965-07-31,0.0153309007779819
usa,be_me,monthly,vw,1,936,374,1965-08-31,-0.00512177925587276
usa,be_me,monthly,vw,1,936,374,1965-09-30,-0.00914791634907646
usa,be_me,monthly,vw,1,942,377,1965-10-31,0.00405001487563427
usa,be_me,monthly,vw,1,949,386,1965-11-30,-0.000857872183764193
usa,be_me,monthly,vw,1,956,390,1965-12-31,0.0188425508252485
usa,be_me,monthly,vw,1,960,393,1966-01-31,0.0234302321029259
usa,be_me,monthly,vw,1,1117,476,1966-02-28,-0.00756782636434119
usa,be_me,monthly,vw,1,1114,490,1966-03-31,-0.0204419080738852
usa,be_me,monthly,vw,1,1104,485,1966-04-30,-0.0180205565202424
usa,be_me,monthly,vw,1,1161,533,1966-05-31,0.00741918779539488
usa,be_me,monthly,vw,1,1180,528,1966-06-30,0.00718289719130889
usa,be_me,monthly,vw,1,1180,529,1966-07-31,0.0091714481216804
usa,be_me,monthly,vw,1,1206,543,1966-08-31,0.0193506475188616
usa,be_me,monthly,vw,1,1219,539,1966-09-30,0.0154044313779574
usa,be_me,monthly,vw,1,1217,538,1966-10-31,0.036665869064303
usa,be_me,monthly,vw,1,1243,517,1966-11-30,-0.0422646954479091
usa,be_me,monthly,vw,1,1233,512,1966-12-31,0.0227796126431062
usa,be_me,monthly,vw,1,1236,506,1967-01-31,0.0485206096147365
usa,be_me,monthly,vw,1,1245,534,1967-02-28,-0.029556349960038
usa,be_me,monthly,vw,1,1251,558,1967-03-31,-0.00439815685650866
usa,be_me,monthly,vw,1,1258,555,1967-04-30,-0.0439487075412602
usa,be_me,monthly,vw,1,1257,565,1967-05-31,0.0140675389939527
usa,be_me,monthly,vw,1,1268,569,1967-06-30,-0.00618911378064475
usa,be_me,monthly,vw,1,1256,581,1967-07-31,-0.0133190734134787
usa,be_me,monthly,vw,1,1255,587,1967-08-31,0.00550294901602524
usa,be_me,monthly,vw,1,1268,596,1967-09-30,-0.0157865870664529
usa,be_me,monthly,vw,1,1274,606,1967-10-31,-0.0399989264174738
usa,be_me,monthly,vw,1,1259,599,1967-11-30,-0.0131842515401329
usa,be_me,monthly,vw,1,1264,591,1967-12-31,0.00597002320395804
usa,be_me,monthly,vw,1,1257,583,1968-01-31,0.0777578473033429
usa,be_me,monthly,vw,1,1390,689,1968-02-29,0.0269431171571434
usa,be_me,monthly,vw,1,1383,684,1968-03-31,-0.0371619186727097
usa,be_me,monthly,vw,1,1385,676,1968-04-30,-0.0706179061725082
usa,be_me,monthly,vw,1,1422,703,1968-05-31,-0.0254675353972824
usa,be_me,monthly,vw,1,1413,684,1968-06-30,0.0429924118652213
usa,be_me,monthly,vw,1,1419,687,1968-07-31,0.0624044878881655
usa,be_me,monthly,vw,1,1424,676,1968-08-31,0.00394696278408168
usa,be_me,monthly,vw,1,1426,671,1968-09-30,0.0193685239725603
usa,be_me,monthly,vw,1,1418,677,1968-10-31,0.0486704658113495
usa,be_me,monthly,vw,1,1431,679,1968-11-30,-0.00242383069066026
usa,be_me,monthly,vw,1,1447,701,1968-12-31,0.0103915300527199
usa,be_me,monthly,vw,1,1460,704,1969-01-31,0.0301076932838366
usa,be_me,monthly,vw,1,1459,707,1969-02-28,0.00578690415759772
usa,be_me,monthly,vw,1,1473,714,1969-03-31,-0.01223208063353
usa,be_me,monthly,vw,1,1471,726,1969-04-30,-0.0190663154542384
usa,be_me,monthly,vw,1,1506,744,1969-05-31,-0.0026547663103668
usa,be_me,monthly,vw,1,1504,726,1969-06-30,-0.0354646554624165
usa,be_me,monthly,vw,1,1531,715,1969-07-31,0.00136855605861742
usa,be_me,monthly,vw,1,1552,716,1969-08-31,-0.0336346077791051
usa,be_me,monthly,vw,1,1543,700,1969-09-30,-0.0434670856050222
usa,be_me,monthly,vw,1,1544,672,1969-10-31,-0.0437932828123494
usa,be_me,monthly,vw,1,1546,678,1969-11-30,-0.0296241442653431
usa,be_me,monthly,vw,1,1565,670,1969-12-31,-0.0462235372167103
usa,be_me,monthly,vw,1,1578,633,1970-01-31,-0.00430189044024894
usa,be_me,monthly,vw,1,1563,655,1970-02-28,0.0406327874197639
usa,be_me,monthly,vw,1,1600,660,1970-03-31,0.0180562507096869
usa,be_me,monthly,vw,1,1617,652,1970-04-30,0.0372016682179294
usa,be_me,monthly,vw,1,1714,669,1970-05-31,0.0607391203654854
usa,be_me,monthly,vw,1,1725,669,1970-06-30,-0.0545535256214275
usa,be_me,monthly,vw,1,1732,651,1970-07-31,0.0555587513627895
usa,be_me,monthly,vw,1,1703,617,1970-08-31,0.004385210053476
usa,be_me,monthly,vw,1,1720,624,1970-09-30,0.00245705631938298
usa,be_me,monthly,vw,1,1740,668,1970-10-31,-0.0286987994141383
usa,be_me,monthly,vw,1,1762,638,1970-11-30,0.0129267236208459
usa,be_me,monthly,vw,1,1802,618,1970-12-31,0.0407377871305221
usa,be_me,monthly,vw,1,1800,609,1971-01-31,0.0102495815418986
usa,be_me,monthly,vw,1,1728,635,1971-02-28,-0.014942523608396
usa,be_me,monthly,vw,1,1701,653,1971-03-31,-0.0201740064913098
usa,be_me,monthly,vw,1,1732,647,1971-04-30,-0.0134063826483022
usa,be_me,monthly,vw,1,1749,692,1971-05-31,-0.0196102388338115
usa,be_me,monthly,vw,1,1771,686,1971-06-30,-0.00907322759011159
usa,be_me,monthly,vw,1,1785,672,1971-07-31,-0.0254305278924599
usa,be_me,monthly,vw,1,1797,662,1971-08-31,-0.00602296005125044
usa,be_me,monthly,vw,1,1768,670,1971-09-30,-0.0524275904495195
usa,be_me,monthly,vw,1,1822,682,1971-10-31,-0.0177034254772859
usa,be_me,monthly,vw,1,1832,675,1971-11-30,-0.00530582775972534
usa,be_me,monthly,vw,1,1891,681,1971-12-31,-0.00646279686152519
usa,be_me,monthly,vw,1,1864,672,1972-01-31,0.00940974714619202
usa,be_me,monthly,vw,1,1830,708,1972-02-29,-0.0472315574868639
usa,be_me,monthly,vw,1,1841,744,1972-03-31,-0.0255098384793725
usa,be_me,monthly,vw,1,1832,716,1972-04-30,-0.0264152774360943
usa,be_me,monthly,vw,1,1874,742,1972-05-31,-0.0147435851418884
usa,be_me,monthly,vw,1,1877,730,1972-06-30,-0.0332517574732299
usa,be_me,monthly,vw,1,1896,721,1972-07-31,-0.0163623792722224
usa,be_me,monthly,vw,1,1883,718,1972-08-31,0.0698243445797253
usa,be_me,monthly,vw,1,1911,723,1972-09-30,-0.0123262896998497
usa,be_me,monthly,vw,1,1935,723,1972-10-31,0.014111479291205
usa,be_me,monthly,vw,1,1946,694,1972-11-30,0.0743459823659119
usa,be_me,monthly,vw,1,1977,690,1972-12-31,-0.0399214404328425
usa,be_me,monthly,vw,1,2452,820,1973-01-31,-0.0164858952824791
usa,be_me,monthly,vw,1,2457,857,1973-02-28,-0.020025165208633
usa,be_me,monthly,vw,1,2444,847,1973-03-31,0.00941963051265844
usa,be_me,monthly,vw,1,2450,851,1973-04-30,0.0203281175229293
usa,be_me,monthly,vw,1,2568,903,1973-05-31,-0.0424276106356706
usa,be_me,monthly,vw,1,2584,874,1973-06-30,-0.0195889251145759
usa,be_me,monthly,vw,1,2596,870,1973-07-31,0.026466541896971
usa,be_me,monthly,vw,1,2525,870,1973-08-31,-0.00128948624256721
usa,be_me,monthly,vw,1,2540,855,1973-09-30,0.0966066062732595
usa,be_me,monthly,vw,1,2570,850,1973-10-31,-0.0226050818487701
usa,be_me,monthly,vw,1,2600,875,1973-11-30,-0.0478680102877223
usa,be_me,monthly,vw,1,2595,828,1973-12-31,0.0238240810820969
usa,be_me,monthly,vw,1,2639,807,1974-01-31,0.216705752981886
usa,be_me,monthly,vw,1,2603,853,1974-02-28,0.0267275282475317
usa,be_me,monthly,vw,1,2591,841,1974-03-31,-0.00954909497899827
usa,be_me,monthly,vw,1,2568,852,1974-04-30,-0.0563274680759504
usa,be_me,monthly,vw,1,2594,872,1974-05-31,-0.0288447530798937
usa,be_me,monthly,vw,1,2617,868,1974-06-30,-0.0436530285805748
usa,be_me,monthly,vw,1,2607,886,1974-07-31,0.0490729584068419
usa,be_me,monthly,vw,1,2647,886,1974-08-31,-0.01544276853742
usa,be_me,monthly,vw,1,2643,898,1974-09-30,0.0451683465866669
usa,be_me,monthly,vw,1,2670,911,1974-10-31,-0.0323354740763163
usa,be_me,monthly,vw,1,2686,870,1974-11-30,-0.00901848453945458
usa,be_me,monthly,vw,1,2703,856,1974-12-31,0.112464269011688
usa,be_me,monthly,vw,1,2742,836,1975-01-31,0.166863441110161
usa,be_me,monthly,vw,1,2722,860,1975-02-28,-0.0397651124992134
usa,be_me,monthly,vw,1,2759,861,1975-03-31,0.0388588529330662
usa,be_me,monthly,vw,1,2694,849,1975-04-30,0.00277238350706116
usa,be_me,monthly,vw,1,2833,897,1975-05-31,-0.00857077395357308
usa,be_me,monthly,vw,1,2831,891,1975-06-30,0.0450373433349721
usa,be_me,monthly,vw,1,2825,900,1975-07-31,0.0354061758185505
usa,be_me,monthly,vw,1,2774,935,1975-08-31,0.0179190741832411
usa,be_me,monthly,vw,1,2832,936,1975-09-30,0.0123889409224629
usa,be_me,monthly,vw,1,2815,922,1975-10-31,-0.0046564288494564
usa,be_me,monthly,vw,1,2811,896,1975-11-30,0.0117346738992001
usa,be_me,monthly,vw,1,2822,888,1975-12-31,0.0209990543582593
usa,be_me,monthly,vw,1,2826,888,1976-01-31,0.0814627709486954
usa,be_me,monthly,vw,1,2786,925,1976-02-29,0.0352297993013718
usa,be_me,monthly,vw,1,2757,958,1976-03-31,-0.0129798594573467
usa,be_me,monthly,vw,1,2740,954,1976-04-30,0.0143793705049782
usa,be_me,monthly,vw,1,2802,962,1976-05-31,-0.00356025452642261
usa,be_me,monthly,vw,1,2816,948,1976-06-30,0.0205825396839134
usa,be_me,monthly,vw,1,2871,934,1976-07-31,0.0183081465647655
usa,be_me,monthly,vw,1,2679,935,1976-08-31,-0.0183686205676987
usa,be_me,monthly,vw,1,2699,948,1976-09-30,0.0166945621155746
usa,be_me,monthly,vw,1,2873,946,1976-10-31,0.0117633254420969
usa,be_me,monthly,vw,1,2898,954,1976-11-30,0.0320816380289193
usa,be_me,monthly,vw,1,2947,951,1976-12-31,0.0409249478918002
usa,be_me,monthly,vw,1,2896,954,1977-01-31,0.0676894391479003
usa,be_me,monthly,vw,1,2882,1009,1977-02-28,0.00263226495948573
usa,be_me,monthly,vw,1,2877,1017,1977-03-31,0.013753406941516
usa,be_me,monthly,vw,1,2877,1014,1977-04-30,0.0426904134364104
usa,be_me,monthly,vw,1,2931,1026,1977-05-31,0.0117213069462383
usa,be_me,monthly,vw,1,2945,1032,1977-06-30,-0.0145593606864651
usa,be_me,monthly,vw,1,2939,1024,1977-07-31,0.0093775509703253
usa,be_me,monthly,vw,1,2916,1059,1977-08-31,-0.0377147602115737
usa,be_me,monthly,vw,1,2890,1061,1977-09-30,0.00708428895175491
usa,be_me,monthly,vw,1,2890,1061,1977-10-31,0.0147032375942801
usa,be_me,monthly,vw,1,2885,1072,1977-11-30,0.0050381869403368
usa,be_me,monthly,vw,1,2903,1072,1977-12-31,0.00814937623035187
usa,be_me,monthly,vw,1,2875,1065,1978-01-31,0.0203348305688774
usa,be_me,monthly,vw,1,2888,1119,1978-02-28,0.0155989119333196
usa,be_me,monthly,vw,1,2880,1158,1978-03-31,0.0304832299469788
usa,be_me,monthly,vw,1,2835,1157,1978-04-30,-0.0559413108852125
usa,be_me,monthly,vw,1,2825,1148,1978-05-31,-0.016856369128462
usa,be_me,monthly,vw,1,2763,1151,1978-06-30,-0.0103200176217568
usa,be_me,monthly,vw,1,2734,1158,1978-07-31,-0.0340150717450882
usa,be_me,monthly,vw,1,2726,1141,1978-08-31,-0.00256858850619254
usa,be_me,monthly,vw,1,2728,1179,1978-09-30,0.0432940756463256
usa,be_me,monthly,vw,1,2750,1196,1978-10-31,0.018029579699379
usa,be_me,monthly,vw,1,2821,1158,1978-11-30,-0.000232080800410258
usa,be_me,monthly,vw,1,2787,1151,1978-12-31,-0.0354178243335444
usa,be_me,monthly,vw,1,2804,1123,1979-01-31,0.0315082822614091
usa,be_me,monthly,vw,1,2888,1263,1979-02-28,0.019337717909412
usa,be_me,monthly,vw,1,2884,1265,1979-03-31,-0.00631627693699111
usa,be_me,monthly,vw,1,2886,1239,1979-04-30,-0.00480611682990711
usa,be_me,monthly,vw,1,2898,1246,1979-05-31,0.0178030274606371
usa,be_me,monthly,vw,1,2913,1257,1979-06-30,0.0129357748186556
usa,be_me,monthly,vw,1,2920,1228,1979-07-31,0.0160082914707697
usa,be_me,monthly,vw,1,2905,1228,1979-08-31,-0.0137568051232491
usa,be_me,monthly,vw,1,2910,1248,1979-09-30,-0.00055438424613357
usa,be_me,monthly,vw,1,2889,1224,1979-10-31,-0.0152133910038787
usa,be_me,monthly,vw,1,2856,1192,1979-11-30,-0.0352100811676262
usa,be_me,monthly,vw,1,2874,1177,1979-12-31,-0.0246763251347769
usa,be_me,monthly,vw,1,2843,1172,1980-01-31,-0.0269355099813826
usa,be_me,monthly,vw,1,2788,1172,1980-02-29,-0.0313809249054641
usa,be_me,monthly,vw,1,2795,1187,1980-03-31,0.069954790849606
usa,be_me,monthly,vw,1,2780,1168,1980-04-30,0.0241116832377197
usa,be_me,monthly,vw,1,2836,1183,1980-05-31,0.0161317347784755
