location,name,freq,weighting,direction,n_stocks,n_stocks_min,date,ret
usa,be_me,monthly,vw_cap,1,2856,1192,1979-11-30,-0.0467990288858679
usa,be_me,monthly,vw_cap,1,2874,1177,1979-12-31,-0.0331402369599735
usa,be_me,monthly,vw_cap,1,2843,1172,1980-01-31,-0.0359492007538512
usa,be_me,monthly,vw_cap,1,2788,1172,1980-02-29,-0.0518305812434887
usa,be_me,monthly,vw_cap,1,2795,1187,1980-03-31,0.076275384533036
usa,be_me,monthly,vw_cap,1,2780,1168,1980-04-30,0.0154068723163995
usa,be_me,monthly,vw_cap,1,2836,1183,1980-05-31,0.0130476195542496
usa,be_me,monthly,vw_cap,1,2836,1180,1980-06-30,-0.0264729720858693
usa,be_me,monthly,vw_cap,1,2888,1201,1980-07-31,-0.0545564319168255
usa,be_me,monthly,vw_cap,1,2887,1200,1980-08-31,-0.0337030037511414
usa,be_me,monthly,vw_cap,1,2853,1227,1980-09-30,-0.0485025692164846
usa,be_me,monthly,vw_cap,1,2835,1213,1980-10-31,-0.0349089614296628
usa,be_me,monthly,vw_cap,1,2868,1227,1980-11-30,-0.106199251524657
usa,be_me,monthly,vw_cap,1,2884,1218,1980-12-31,0.0548213714273023
usa,be_me,monthly,vw_cap,1,2915,1213,1981-01-31,0.0847901789628461
usa,be_me,monthly,vw_cap,1,2950,1287,1981-02-28,0.0175040415635306
usa,be_me,monthly,vw_cap,1,2948,1276,1981-03-31,0.0188452783925068
usa,be_me,monthly,vw_cap,1,2957,1291,1981-04-30,0.00927617222987082
usa,be_me,monthly,vw_cap,1,3027,1399,1981-05-31,-0.0192811340238049
usa,be_me,monthly,vw_cap,1,3057,1409,1981-06-30,0.0773532601223363
usa,be_me,monthly,vw_cap,1,3069,1454,1981-07-31,-0.0123035798151905
usa,be_me,monthly,vw_cap,1,3097,1483,1981-08-31,0.0305404261776796
usa,be_me,monthly,vw_cap,1,3079,1478,1981-09-30,0.036486872565976
usa,be_me,monthly,vw_cap,1,3068,1461,1981-10-31,-0.0635661432800515
usa,be_me,monthly,vw_cap,1,3099,1495,1981-11-30,0.0385649702786781
usa,be_me,monthly,vw_cap,1,3111,1478,1981-12-31,0.0124710426911292
usa,be_me,monthly,vw_cap,1,3103,1486,1982-01-31,0.0263010655445859
usa,be_me,monthly,vw_cap,1,3125,1517,1982-02-28,0.0507095678484718
usa,be_me,monthly,vw_cap,1,3114,1510,1982-03-31,0.0231286893190793
usa,be_me,monthly,vw_cap,1,3122,1519,1982-04-30,-0.0181317899708323
usa,be_me,monthly,vw_cap,1,3141,1547,1982-05-31,0.0107687424192192
usa,be_me,monthly,vw_cap,1,3146,1570,1982-06-30,-0.00247669926266119
usa,be_me,monthly,vw_cap,1,3125,1546,1982-07-31,-0.0169272867927162
usa,be_me,monthly,vw_cap,1,3145,1565,1982-08-31,0.0287217173267094
usa,be_me,monthly,vw_cap,1,3166,1503,1982-09-30,-0.00856459079920623
usa,be_me,monthly,vw_cap,1,3124,1443,1982-10-31,-0.0292878043972744
usa,be_me,monthly,vw_cap,1,3150,1480,1982-11-30,-0.0569446524154289
usa,be_me,monthly,vw_cap,1,3108,1434,1982-12-31,0.0171890292097812
usa,be_me,monthly,vw_cap,1,3056,1369,1983-01-31,-0.0043864306871911
usa,be_me,monthly,vw_cap,1,3075,1475,1983-02-28,-0.0114911590158148
usa,be_me,monthly,vw_cap,1,3046,1455,1983-03-31,0.0117154773145409
usa,be_me,monthly,vw_cap,1,3102,1516,1983-04-30,0.00670363251666883
usa,be_me,monthly,vw_cap,1,3149,1558,1983-05-31,-0.00686215084264928
usa,be_me,monthly,vw_cap,1,3142,1516,1983-06-30,-0.0393602215194673
usa,be_me,monthly,vw_cap,1,3163,1528,1983-07-31,0.0574649556374726
usa,be_me,monthly,vw_cap,1,3173,1473,1983-08-31,0.0586907237931063
usa,be_me,monthly,vw_cap,1,3229,1475,1983-09-30,0.0185715884258862
usa,be_me,monthly,vw_cap,1,3275,1562,1983-10-31,0.0682802337604705
usa,be_me,monthly,vw_cap,1,3348,1587,1983-11-30,-0.0105889497778166
usa,be_me,monthly,vw_cap,1,3339,1613,1983-12-31,0.0236730122056617
usa,be_me,monthly,vw_cap,1,3341,1618,1984-01-31,0.0767530566280719
usa,be_me,monthly,vw_cap,1,3415,1550,1984-02-29,0.0174987356273922
usa,be_me,monthly,vw_cap,1,3428,1562,1984-03-31,0.0186923127804028
usa,be_me,monthly,vw_cap,1,3460,1592,1984-04-30,-0.00701681371537782
usa,be_me,monthly,vw_cap,1,3486,1592,1984-05-31,0.00795666039696778
usa,be_me,monthly,vw_cap,1,3557,1612,1984-06-30,-0.0395691151420844
usa,be_me,monthly,vw_cap,1,3493,1613,1984-07-31,0.0146907668277471
usa,be_me,monthly,vw_cap,1,3581,1687,1984-08-31,-0.00227068628705693
usa,be_me,monthly,vw_cap,1,3578,1747,1984-09-30,0.049751113986644
usa,be_me,monthly,vw_cap,1,3569,1755,1984-10-31,0.0192431596400551
usa,be_me,monthly,vw_cap,1,3630,1762,1984-11-30,0.0381328409844368
usa,be_me,monthly,vw_cap,1,3650,1804,1984-12-31,0.000653098391585977
usa,be_me,monthly,vw_cap,1,3684,1800,1985-01-31,-0.0393016759673954
usa,be_me,monthly,vw_cap,1,3646,1819,1985-02-28,-0.00823917450858802
usa,be_me,monthly,vw_cap,1,3592,1788,1985-03-31,0.0274450122542944
usa,be_me,monthly,vw_cap,1,3615,1801,1985-04-30,0.0194168465629
usa,be_me,monthly,vw_cap,1,3630,1738,1985-05-31,-0.0135895319436431
usa,be_me,monthly,vw_cap,1,3619,1807,1985-06-30,-0.0052857730931325
usa,be_me,monthly,vw_cap,1,3647,1796,1985-07-31,-0.0009903554517934
usa,be_me,monthly,vw_cap,1,3618,1778,1985-08-31,0.0142138978631511
usa,be_me,monthly,vw_cap,1,3668,1794,1985-09-30,0.00509239056327544
usa,be_me,monthly,vw_cap,1,3672,1795,1985-10-31,0.00538788907123922
usa,be_me,monthly,vw_cap,1,3611,1731,1985-11-30,-0.0187528580061387
usa,be_me,monthly,vw_cap,1,3590,1675,1985-12-31,0.0030876051602529
usa,be_me,monthly,vw_cap,1,3590,1653,1986-01-31,-0.00111458837827282
usa,be_me,monthly,vw_cap,1,3573,1698,1986-02-28,-0.0114432933581496
usa,be_me,monthly,vw_cap,1,3584,1664,1986-03-31,-0.00621359256901328
usa,be_me,monthly,vw_cap,1,3600,1635,1986-04-30,-0.0374726657781218
usa,be_me,monthly,vw_cap,1,3642,1734,1986-05-31,-0.0189784999731461
usa,be_me,monthly,vw_cap,1,3649,1731,1986-06-30,-0.00709290650456219
usa,be_me,monthly,vw_cap,1,3651,1731,1986-07-31,0.0382883974217225
usa,be_me,monthly,vw_cap,1,3737,1800,1986-08-31,0.0560991698699791
usa,be_me,monthly,vw_cap,1,3792,1764,1986-09-30,0.04525612741917
usa,be_me,monthly,vw_cap,1,3801,1816,1986-10-31,-0.0206998427846172
usa,be_me,monthly,vw_cap,1,3770,1786,1986-11-30,0.00213960748839226
usa,be_me,monthly,vw_cap,1,3796,1802,1986-12-31,0.00887669159146355
usa,be_me,monthly,vw_cap,1,3801,1781,1987-01-31,-0.0392638994782728
usa,be_me,monthly,vw_cap,1,3773,1726,1987-02-28,-0.0477045175312231
usa,be_me,monthly,vw_cap,1,3826,1778,1987-03-31,0.00548008321839414
usa,be_me,monthly,vw_cap,1,3809,1798,1987-04-30,-0.00135106860471471
usa,be_me,monthly,vw_cap,1,3823,1866,1987-05-31,-0.00167620257120846
usa,be_me,monthly,vw_cap,1,3828,1864,1987-06-30,0.0131450872334966
usa,be_me,monthly,vw_cap,1,3869,1856,1987-07-31,-0.00677491371353529
usa,be_me,monthly,vw_cap,1,3928,1875,1987-08-31,-0.00527642515906469
usa,be_me,monthly,vw_cap,1,3958,1849,1987-09-30,-0.000360795401689318
usa,be_me,monthly,vw_cap,1,3940,1880,1987-10-31,0.0699548598610733
usa,be_me,monthly,vw_cap,1,3999,1877,1987-11-30,0.0223542354850125
usa,be_me,monthly,vw_cap,1,4029,1845,1987-12-31,-0.0491777836649456
usa,be_me,monthly,vw_cap,1,3975,1696,1988-01-31,0.0786695113959128
usa,be_me,monthly,vw_cap,1,3981,1769,1988-02-29,-0.0144430074471387
usa,be_me,monthly,vw_cap,1,3949,1713,1988-03-31,0.000879083858383908
usa,be_me,monthly,vw_cap,1,3913,1714,1988-04-30,0.00421935557997475
usa,be_me,monthly,vw_cap,1,3924,1764,1988-05-31,0.0286770372053921
usa,be_me,monthly,vw_cap,1,3936,1740,1988-06-30,-0.0019789886936676
usa,be_me,monthly,vw_cap,1,3903,1690,1988-07-31,0.018547039922509
usa,be_me,monthly,vw_cap,1,3894,1732,1988-08-31,0.0290829487673756
usa,be_me,monthly,vw_cap,1,3906,1736,1988-09-30,-0.00617463972879382
usa,be_me,monthly,vw_cap,1,3922,1721,1988-10-31,0.0167568118209893
usa,be_me,monthly,vw_cap,1,3935,1734,1988-11-30,0.00594912432707407
usa,be_me,monthly,vw_cap,1,3948,1698,1988-12-31,-0.0136300045392151
usa,be_me,monthly,vw_cap,1,3883,1665,1989-01-31,0.000274440089578394
usa,be_me,monthly,vw_cap,1,3881,1698,1989-02-28,0.00714075432126453
usa,be_me,monthly,vw_cap,1,3900,1707,1989-03-31,0.00198255125074338
usa,be_me,monthly,vw_cap,1,3879,1681,1989-04-30,-0.0122181792379649
usa,be_me,monthly,vw_cap,1,3916,1727,1989-05-31,-0.00968378373168176
usa,be_me,monthly,vw_cap,1,3882,1665,1989-06-30,0.0172968805948507
usa,be_me,monthly,vw_cap,1,3859,1675,1989-07-31,-0.0269495241902156
usa,be_me,monthly,vw_cap,1,3848,1652,1989-08-31,0.00716410544792118
usa,be_me,monthly,vw_cap,1,3849,1602,1989-09-30,-0.0167911689416832
usa,be_me,monthly,vw_cap,1,3851,1625,1989-10-31,-0.0115299211493279
usa,be_me,monthly,vw_cap,1,3867,1648,1989-11-30,-0.0159406255449552
usa,be_me,monthly,vw_cap,1,3878,1616,1989-12-31,0.000537968749769678
usa,be_me,monthly,vw_cap,1,3866,1565,1990-01-31,0.0107235734847194
usa,be_me,monthly,vw_cap,1,3862,1601,1990-02-28,0.0035785929351524
usa,be_me,monthly,vw_cap,1,3864,1596,1990-03-31,-0.0268052144021853
usa,be_me,monthly,vw_cap,1,3824,1552,1990-04-30,-0.0302034009271829
usa,be_me,monthly,vw_cap,1,3863,1631,1990-05-31,-0.0432028086601886
usa,be_me,monthly,vw_cap,1,3884,1594,1990-06-30,-0.0237421568381501
usa,be_me,monthly,vw_cap,1,3851,1605,1990-07-31,0.00736772915986786
usa,be_me,monthly,vw_cap,1,3848,1620,1990-08-31,0.0101205529562961
usa,be_me,monthly,vw_cap,1,3835,1619,1990-09-30,-0.00992452128787676
usa,be_me,monthly,vw_cap,1,3830,1599,1990-10-31,-0.0171448090530742
usa,be_me,monthly,vw_cap,1,3886,1608,1990-11-30,0.0138589189126738
usa,be_me,monthly,vw_cap,1,3900,1536,1990-12-31,-0.0040867439477781
usa,be_me,monthly,vw_cap,1,3870,1460,1991-01-31,0.00318345735852257
usa,be_me,monthly,vw_cap,1,3839,1462,1991-02-28,0.0155336082476206
usa,be_me,monthly,vw_cap,1,3816,1474,1991-03-31,-0.0184176771075947
usa,be_me,monthly,vw_cap,1,3778,1470,1991-04-30,0.0188864090191102
usa,be_me,monthly,vw_cap,1,3745,1532,1991-05-31,-0.00449761159494116
usa,be_me,monthly,vw_cap,1,3764,1525,1991-06-30,0.0184286294783012
usa,be_me,monthly,vw_cap,1,3793,1560,1991-07-31,-0.0186839652960906
usa,be_me,monthly,vw_cap,1,3826,1598,1991-08-31,-0.00442200927237093
usa,be_me,monthly,vw_cap,1,3858,1603,1991-09-30,-0.00136375430118394
usa,be_me,monthly,vw_cap,1,3874,1575,1991-10-31,-9.26255710597054e-05
usa,be_me,monthly,vw_cap,1,3876,1559,1991-11-30,-0.0141954543591442
usa,be_me,monthly,vw_cap,1,3883,1606,1991-12-31,-0.0676297607125409
usa,be_me,monthly,vw_cap,1,3886,1517,1992-01-31,0.0209502185860419
usa,be_me,monthly,vw_cap,1,3851,1594,1992-02-29,0.0282255592716695
usa,be_me,monthly,vw_cap,1,3856,1652,1992-03-31,0.0345419719705643
usa,be_me,monthly,vw_cap,1,3893,1671,1992-04-30,0.0678784199566626
usa,be_me,monthly,vw_cap,1,3973,1716,1992-05-31,0.0192053053172751
usa,be_me,monthly,vw_cap,1,3941,1689,1992-06-30,0.026340948840345
usa,be_me,monthly,vw_cap,1,3918,1657,1992-07-31,0.00279090873108477
usa,be_me,monthly,vw_cap,1,3916,1602,1992-08-31,-0.00573281350478338
usa,be_me,monthly,vw_cap,1,3932,1603,1992-09-30,-0.0105749163414992
usa,be_me,monthly,vw_cap,1,3929,1585,1992-10-31,-0.0189496104352187
usa,be_me,monthly,vw_cap,1,3959,1557,1992-11-30,-0.0276195524564075
usa,be_me,monthly,vw_cap,1,3913,1559,1992-12-31,0.0176023132193861
usa,be_me,monthly,vw_cap,1,3945,1586,1993-01-31,0.0286163388385414
usa,be_me,monthly,vw_cap,1,3915,1629,1993-02-28,0.073024015681585
usa,be_me,monthly,vw_cap,1,3988,1668,1993-03-31,0.00178160031233848
usa,be_me,monthly,vw_cap,1,4014,1659,1993-04-30,0.0267591716404949
usa,be_me,monthly,vw_cap,1,4076,1719,1993-05-31,-0.0339606414200789
usa,be_me,monthly,vw_cap,1,4047,1722,1993-06-30,0.0144314874544161
usa,be_me,monthly,vw_cap,1,4078,1710,1993-07-31,0.019987755799338
usa,be_me,monthly,vw_cap,1,4152,1754,1993-08-31,-0.0138912487507025
usa,be_me,monthly,vw_cap,1,4140,1753,1993-09-30,-0.0159432352906107
usa,be_me,monthly,vw_cap,1,4155,1753,1993-10-31,-0.0201566309282882
usa,be_me,monthly,vw_cap,1,4224,1801,1993-11-30,0.00621003357151149
usa,be_me,monthly,vw_cap,1,4218,1811,1993-12-31,-0.00241559963072788
usa,be_me,monthly,vw_cap,1,4294,1806,1994-01-31,0.0118003863422514
usa,be_me,monthly,vw_cap,1,4380,1876,1994-02-28,-0.00734085245819844
usa,be_me,monthly,vw_cap,1,4359,1843,1994-03-31,0.0190424554067212
usa,be_me,monthly,vw_cap,1,4357,1880,1994-04-30,0.0218578492421827
usa,be_me,monthly,vw_cap,1,4861,1915,1994-05-31,0.0143644711521234
usa,be_me,monthly,vw_cap,1,4853,1915,1994-06-30,0.0302321412806027
usa,be_me,monthly,vw_cap,1,4872,1928,1994-07-31,0.0100626295167769
usa,be_me,monthly,vw_cap,1,4920,1922,1994-08-31,-0.0259449531392378
usa,be_me,monthly,vw_cap,1,4945,1898,1994-09-30,-0.0233759322358459
usa,be_me,monthly,vw_cap,1,4921,1942,1994-10-31,-0.011922876203836
usa,be_me,monthly,vw_cap,1,4955,1906,1994-11-30,0.00367640332517487
usa,be_me,monthly,vw_cap,1,4964,1934,1994-12-31,-0.00810298855523551
usa,be_me,monthly,vw_cap,1,4996,1857,1995-01-31,0.0344088021966311
usa,be_me,monthly,vw_cap,1,4962,1895,1995-02-28,0.00234825293129024
usa,be_me,monthly,vw_cap,1,4944,1862,1995-03-31,-0.0259660775601004
usa,be_me,monthly,vw_cap,1,4955,1815,1995-04-30,0.016747292107189
usa,be_me,monthly,vw_cap,1,5005,1875,1995-05-31,0.0170255559202395
usa,be_me,monthly,vw_cap,1,5030,1869,1995-06-30,-0.0354686161025576
usa,be_me,monthly,vw_cap,1,4953,1812,1995-07-31,-0.0334334653080455
usa,be_me,monthly,vw_cap,1,5006,1843,1995-08-31,0.0165470635901405
usa,be_me,monthly,vw_cap,1,5024,1866,1995-09-30,-0.00411346839233867
usa,be_me,monthly,vw_cap,1,4993,1865,1995-10-31,-0.00241596686575997
usa,be_me,monthly,vw_cap,1,5042,1859,1995-11-30,-0.0031367293322391
usa,be_me,monthly,vw_cap,1,5098,1825,1995-12-31,0.011065317626317
usa,be_me,monthly,vw_cap,1,5177,1853,1996-01-31,0.000661827844439439
usa,be_me,monthly,vw_cap,1,5161,1880,1996-02-29,-0.0210059363697453
usa,be_me,monthly,vw_cap,1,5143,1853,1996-03-31,0.0125496432809673
usa,be_me,monthly,vw_cap,1,5160,1855,1996-04-30,-0.0464428637245494
usa,be_me,monthly,vw_cap,1,5238,1921,1996-05-31,-0.0250764636954557
usa,be_me,monthly,vw_cap,1,5229,1982,1996-06-30,0.0445501707117934
usa,be_me,monthly,vw_cap,1,5250,1997,1996-07-31,0.0493773380410393
usa,be_me,monthly,vw_cap,1,5260,1991,1996-08-31,-0.00806098539466564
usa,be_me,monthly,vw_cap,1,5299,1990,1996-09-30,-0.0382063192835562
usa,be_me,monthly,vw_cap,1,5303,1958,1996-10-31,0.0499821816625349
usa,be_me,monthly,vw_cap,1,5393,1943,1996-11-30,0.0223610517390468
usa,be_me,monthly,vw_cap,1,5470,1912,1996-12-31,0.0170448688424642
usa,be_me,monthly,vw_cap,1,5508,1902,1997-01-31,0.000198530680035076
usa,be_me,monthly,vw_cap,1,5484,1962,1997-02-28,0.055352934653211
usa,be_me,monthly,vw_cap,1,5488,1968,1997-03-31,0.0361142847885331
usa,be_me,monthly,vw_cap,1,5507,1974,1997-04-30,-0.0080526801412808
usa,be_me,monthly,vw_cap,1,5508,1946,1997-05-31,-0.0164822087615605
usa,be_me,monthly,vw_cap,1,5520,1867,1997-06-30,-0.00191240473200979
usa,be_me,monthly,vw_cap,1,5513,1872,1997-07-31,-0.0185063254533437
usa,be_me,monthly,vw_cap,1,5594,1884,1997-08-31,0.0116553861365799
usa,be_me,monthly,vw_cap,1,5562,1920,1997-09-30,-0.00204238109877581
usa,be_me,monthly,vw_cap,1,5569,1958,1997-10-31,0.0227808569798363
usa,be_me,monthly,vw_cap,1,5590,2040,1997-11-30,0.0148183991693959
usa,be_me,monthly,vw_cap,1,5618,2000,1997-12-31,0.0199972139010728
usa,be_me,monthly,vw_cap,1,5503,1866,1998-01-31,-0.00392059197437249
usa,be_me,monthly,vw_cap,1,5465,1865,1998-02-28,-0.0201977597136867
usa,be_me,monthly,vw_cap,1,5501,1844,1998-03-31,0.00210029709661919
usa,be_me,monthly,vw_cap,1,5380,1811,1998-04-30,-0.00401948053932336
usa,be_me,monthly,vw_cap,1,5399,1846,1998-05-31,0.0140159552763563
usa,be_me,monthly,vw_cap,1,5358,1826,1998-06-30,-0.0511980764943039
usa,be_me,monthly,vw_cap,1,5375,1773,1998-07-31,-0.0237701632528956
usa,be_me,monthly,vw_cap,1,5345,1761,1998-08-31,0.0488211244712834
usa,be_me,monthly,vw_cap,1,5341,1718,1998-09-30,-0.0110611476133909
usa,be_me,monthly,vw_cap,1,5374,1648,1998-10-31,-0.011805452799501
usa,be_me,monthly,vw_cap,1,5325,1557,1998-11-30,-0.0371404729959865
usa,be_me,monthly,vw_cap,1,5277,1590,1998-12-31,-0.0879010681450729
usa,be_me,monthly,vw_cap,1,5233,1513,1999-01-31,-0.0735495615375547
usa,be_me,monthly,vw_cap,1,5079,1557,1999-02-28,0.0150457312651757
usa,be_me,monthly,vw_cap,1,5038,1560,1999-03-31,-0.0279287496452487
usa,be_me,monthly,vw_cap,1,5048,1509,1999-04-30,0.0562858194886643
usa,be_me,monthly,vw_cap,1,5108,1540,1999-05-31,0.050448508670448
usa,be_me,monthly,vw_cap,1,5085,1556,1999-06-30,-0.0538557869846088
usa,be_me,monthly,vw_cap,1,5091,1533,1999-07-31,0.00606940130732862
usa,be_me,monthly,vw_cap,1,5064,1566,1999-08-31,-0.0265761820996598
usa,be_me,monthly,vw_cap,1,5010,1550,1999-09-30,-0.0440811358238425
usa,be_me,monthly,vw_cap,1,4992,1517,1999-10-31,-0.0682606461707952
usa,be_me,monthly,vw_cap,1,5024,1475,1999-11-30,-0.121285990803654
usa,be_me,monthly,vw_cap,1,4992,1509,1999-12-31,-0.16005929199443
usa,be_me,monthly,vw_cap,1,4918,1448,2000-01-31,-0.0366594426139181
usa,be_me,monthly,vw_cap,1,4880,1492,2000-02-29,-0.292028366257901
usa,be_me,monthly,vw_cap,1,4764,1450,2000-03-31,0.204912519215824
usa,be_me,monthly,vw_cap,1,4848,1432,2000-04-30,0.17093783181398
usa,be_me,monthly,vw_cap,1,5012,1471,2000-05-31,0.124649896156874
usa,be_me,monthly,vw_cap,1,5058,1448,2000-06-30,-0.183174856398816
usa,be_me,monthly,vw_cap,1,4993,1420,2000-07-31,0.106071855528813
usa,be_me,monthly,vw_cap,1,5084,1443,2000-08-31,-0.0490069039989047
usa,be_me,monthly,vw_cap,1,5106,1444,2000-09-30,0.0617750545107973
usa,be_me,monthly,vw_cap,1,5058,1434,2000-10-31,0.0749299602696604
usa,be_me,monthly,vw_cap,1,5084,1392,2000-11-30,0.143939408303479
usa,be_me,monthly,vw_cap,1,5125,1351,2000-12-31,0.0245053199994835
usa,be_me,monthly,vw_cap,1,5174,1260,2001-01-31,0.0670908865324227
usa,be_me,monthly,vw_cap,1,5017,1373,2001-02-28,0.125307964507081
usa,be_me,monthly,vw_cap,1,5021,1338,2001-03-31,0.0603988528766003
usa,be_me,monthly,vw_cap,1,5045,1337,2001-04-30,-0.0458638295178416
usa,be_me,monthly,vw_cap,1,4949,1315,2001-05-31,0.0197432803176667
usa,be_me,monthly,vw_cap,1,4861,1312,2001-06-30,0.00958038902151267
usa,be_me,monthly,vw_cap,1,4841,1299,2001-07-31,0.0251495621039697
usa,be_me,monthly,vw_cap,1,4793,1331,2001-08-31,0.0258194279841173
usa,be_me,monthly,vw_cap,1,4718,1311,2001-09-30,-0.0023963994505235
usa,be_me,monthly,vw_cap,1,4689,1321,2001-10-31,-0.00157768548585871
usa,be_me,monthly,vw_cap,1,4617,1334,2001-11-30,-0.00781807698533532
usa,be_me,monthly,vw_cap,1,4591,1309,2001-12-31,0.0226183641616894
usa,be_me,monthly,vw_cap,1,4557,1286,2002-01-31,-0.000392672377039809
usa,be_me,monthly,vw_cap,1,4470,1317,2002-02-28,0.0443638787955325
usa,be_me,monthly,vw_cap,1,4467,1276,2002-03-31,0.0250523396135786
usa,be_me,monthly,vw_cap,1,4448,1287,2002-04-30,0.0304595033678043
usa,be_me,monthly,vw_cap,1,4358,1286,2002-05-31,-0.000299861402508143
usa,be_me,monthly,vw_cap,1,4283,1281,2002-06-30,-0.000352602599247936
usa,be_me,monthly,vw_cap,1,4301,1274,2002-07-31,-0.0361512368015778
usa,be_me,monthly,vw_cap,1,4251,1260,2002-08-31,0.0139685866985439
usa,be_me,monthly,vw_cap,1,4220,1225,2002-09-30,-0.044826235319691
usa,be_me,monthly,vw_cap,1,4125,1196,2002-10-31,-1.73897942430667e-05
usa,be_me,monthly,vw_cap,1,4183,1223,2002-11-30,0.0663500770007837
usa,be_me,monthly,vw_cap,1,4167,1251,2002-12-31,0.0144097300202321
usa,be_me,monthly,vw_cap,1,4132,1245,2003-01-31,-0.00485448575041664
usa,be_me,monthly,vw_cap,1,4059,1266,2003-02-28,-0.0142707350517361
usa,be_me,monthly,vw_cap,1,4000,1255,2003-03-31,-0.00680323556017535
usa,be_me,monthly,vw_cap,1,3980,1255,2003-04-30,0.0316684125056847
usa,be_me,monthly,vw_cap,1,3923,1265,2003-05-31,0.0317875143254693
usa,be_me,monthly,vw_cap,1,3917,1311,2003-06-30,0.00396546593032558
usa,be_me,monthly,vw_cap,1,3890,1337,2003-07-31,-0.00909408763613874
usa,be_me,monthly,vw_cap,1,3805,1372,2003-08-31,0.00336927389991679
usa,be_me,monthly,vw_cap,1,3784,1379,2003-09-30,0.0118223185027678
usa,be_me,monthly,vw_cap,1,3723,1413,2003-10-31,-0.00910866400443081
usa,be_me,monthly,vw_cap,1,3725,1456,2003-11-30,0.00730862276341314
usa,be_me,monthly,vw_cap,1,3746,1467,2003-12-31,0.0514472298678407
usa,be_me,monthly,vw_cap,1,3741,1491,2004-01-31,0.00368224339906494
usa,be_me,monthly,vw_cap,1,3709,1539,2004-02-29,0.0191298713209335
usa,be_me,monthly,vw_cap,1,3715,1520,2004-03-31,0.00679694347049596
usa,be_me,monthly,vw_cap,1,3721,1540,2004-04-30,0.0128384696258619
usa,be_me,monthly,vw_cap,1,3684,1552,2004-05-31,-0.00702132022196886
usa,be_me,monthly,vw_cap,1,3711,1509,2004-06-30,0.0148354851670205
usa,be_me,monthly,vw_cap,1,3711,1507,2004-07-31,0.0398354132099274
usa,be_me,monthly,vw_cap,1,3727,1458,2004-08-31,0.0166043507591888
usa,be_me,monthly,vw_cap,1,3709,1458,2004-09-30,-0.00428340852136849
usa,be_me,monthly,vw_cap,1,3755,1435,2004-10-31,-0.00489522201925373
usa,be_me,monthly,vw_cap,1,3692,1413,2004-11-30,0.0209374759025255
usa,be_me,monthly,vw_cap,1,3694,1432,2004-12-31,0.000441405634187743
usa,be_me,monthly,vw_cap,1,3645,1453,2005-01-31,0.0044850280217684
usa,be_me,monthly,vw_cap,1,3632,1445,2005-02-28,0.0122203309926052
usa,be_me,monthly,vw_cap,1,3647,1421,2005-03-31,0.0128395686640231
usa,be_me,monthly,vw_cap,1,3675,1432,2005-04-30,0.00510964756473052
usa,be_me,monthly,vw_cap,1,3667,1430,2005-05-31,-0.00819218574431947
usa,be_me,monthly,vw_cap,1,3653,1400,2005-06-30,0.01579290817554
usa,be_me,monthly,vw_cap,1,3637,1408,2005-07-31,-0.00672126839246444
usa,be_me,monthly,vw_cap,1,3666,1420,2005-08-31,0.00347074431637869
usa,be_me,monthly,vw_cap,1,3660,1424,2005-09-30,0.000537678084131832
usa,be_me,monthly,vw_cap,1,3638,1398,2005-10-31,-0.00324442013559653
usa,be_me,monthly,vw_cap,1,3654,1406,2005-11-30,-0.00928326455568932
usa,be_me,monthly,vw_cap,1,3657,1386,2005-12-31,-0.00120475028694269
usa,be_me,monthly,vw_cap,1,3654,1411,2006-01-31,-0.0181581795563658
usa,be_me,monthly,vw_cap,1,3672,1427,2006-02-28,0.0132435902385743
usa,be_me,monthly,vw_cap,1,3634,1435,2006-03-31,-0.011121611845233
usa,be_me,monthly,vw_cap,1,3592,1433,2006-04-30,0.0103334091455615
usa,be_me,monthly,vw_cap,1,3573,1438,2006-05-31,0.0296194410322645
usa,be_me,monthly,vw_cap,1,3553,1426,2006-06-30,0.00419176802136164
usa,be_me,monthly,vw_cap,1,3580,1419,2006-07-31,0.0282251138222865
usa,be_me,monthly,vw_cap,1,3562,1406,2006-08-31,0.00223833258889723
usa,be_me,monthly,vw_cap,1,3553,1399,2006-09-30,-0.000931596428194665
usa,be_me,monthly,vw_cap,1,3519,1368,2006-10-31,0.00152128956251346
usa,be_me,monthly,vw_cap,1,3539,1387,2006-11-30,-0.000468239648742069
usa,be_me,monthly,vw_cap,1,3564,1378,2006-12-31,0.0174725143834069
usa,be_me,monthly,vw_cap,1,3577,1390,2007-01-31,-0.00998918397018545
usa,be_me,monthly,vw_cap,1,3536,1368,2007-02-28,0.00652819567812292
usa,be_me,monthly,vw_cap,1,3559,1389,2007-03-31,-0.00130397460980624
usa,be_me,monthly,vw_cap,1,3542,1365,2007-04-30,-0.00302051867163557
usa,be_me,monthly,vw_cap,1,3548,1356,2007-05-31,-0.00597210155645855
usa,be_me,monthly,vw_cap,1,3574,1336,2007-06-30,-0.00794319193741089
usa,be_me,monthly,vw_cap,1,3608,1349,2007-07-31,-0.0353572666271907
usa,be_me,monthly,vw_cap,1,3584,1333,2007-08-31,-0.0162919385893767
usa,be_me,monthly,vw_cap,1,3588,1301,2007-09-30,-0.0304177117249362
usa,be_me,monthly,vw_cap,1,3560,1275,2007-10-31,-0.0408714700233284
usa,be_me,monthly,vw_cap,1,3629,1245,2007-11-30,-0.0179619663007707
